,Fecha de Vencimiento,cajas_x_pallets,Depósito Padre,Dias al Vencimiento,Descripción,Lote,SKU,Cajas Disponibles
738,9/10/2025,224,       CDGD,685,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",254/23                        ,6010550008               ,3808.0
739,9/11/2025,224,       CDGD,686,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",255/23                        ,6010550008               ,1120.0
740,9/12/2025,224,       CDVM,687,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",256/23                        ,6010140007               ,1292.0
741,9/12/2025,224,    CDCDCF1,687,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",256/23                        ,6010140007               ,427.0
742,9/13/2025,224,       CDGD,688,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",257/23                        ,6010140007               ,2602.0
743,9/13/2025,224,       CDVM,688,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",257/23                        ,6010140007               ,224.0
744,9/14/2025,224,       CDGD,689,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",258/23                        ,6010140007               ,896.0
745,9/14/2025,224,       CDGD,689,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",258/23                        ,6010140008               ,25.0
746,9/14/2025,224,       CDVM,689,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",258/23                        ,6010140008               ,1195.0
747,9/15/2025,60,    CDCDCF1,690,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",160923                        ,6010010007               ,98.0
748,9/15/2025,60,    CDCDCO1,690,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",160923                        ,6010010007               ,0.0
749,9/15/2025,224,       CDGD,690,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",259/23                        ,6010140008               ,1152.0
750,9/17/2025,144,       CDGD,692,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",180923                        ,6011270001               ,1854.0
751,9/17/2025,224,       CDGD,692,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",261/23                        ,6010140008               ,896.0
752,9/19/2025,60,       CDGD,694,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",190923                        ,6010010112               ,0.0
753,9/19/2025,60,    CDCDCF1,694,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",190923                        ,6010010112               ,1570.0
754,9/20/2025,50,       CDVM,695,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",180923                        ,6010010008               ,60.0
755,9/20/2025,50,    CDCDCF1,695,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",180923                        ,6010010008               ,370.0
756,9/21/2025,72,    CDCDCO1,696,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",220923                        ,6010010077               ,1440.0
757,9/23/2025,60,       CDGD,698,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",240923                        ,6010010007               ,74.0
758,9/23/2025,60,       CDVM,698,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",240923                        ,6010010007               ,30.0
759,9/23/2025,60,    CDCDCF1,698,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",240923                        ,6010010007               ,30.0
760,9/23/2025,60,    CDCDCO1,698,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",240923                        ,6010010007               ,0.0
761,9/24/2025,224,       CDGD,699,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",268/23                        ,6010550008               ,672.0
762,9/25/2025,224,       CDGD,700,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",269/23                        ,6010550008               ,3584.0
763,9/26/2025,224,       CDGD,701,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",270/23                        ,6010550008               ,3808.0
764,9/27/2025,60,       CDGD,702,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",280923                        ,6010010112               ,12.0
765,9/27/2025,60,       CDVM,702,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",280923                        ,6010010112               ,1620.0
766,9/27/2025,60,    CDCDCO1,702,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",280923                        ,6010010112               ,1440.0
767,9/27/2025,224,       CDGD,702,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",271/23                        ,6010550008               ,3584.0
768,9/28/2025,224,       CDGD,703,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",272/23                        ,6010550008               ,896.0
769,9/29/2025,72,       CDGD,704,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",290923                        ,6010010077               ,0.0
770,9/29/2025,72,       CDVM,704,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",290923                        ,6010010077               ,0.0
771,10/1/2025,50,       CDGD,706,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",021023                        ,6010010008               ,1610.0
772,10/1/2025,50,       CDVM,706,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",021023                        ,6010010008               ,2600.0
773,10/1/2025,224,       CDGD,706,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",275/23                        ,6011640001               ,1344.0
774,10/2/2025,224,       CDGD,707,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",276/23                        ,6011640001               ,199.0
775,10/5/2025,185,       CDGD,710,"AC,NATURA ANDINO,OLIVA VE,6X500ML,E,ESP,M.I.",031023                        ,6010900033               ,3700.0
776,10/6/2025,60,       CDGD,711,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",071023                        ,6010010007               ,0.0
777,10/6/2025,160,       CDGD,711,"AC,NATURA FUERTE TRI,OLIVA VE,12X500ML,C,ESP,M.I.",071023                        ,6010900037               ,3745.0
778,10/6/2025,160,       CDGD,711,"AC,NATURA SUAVE BI,OLIVA VE,12X500ML,C,ESP,M.I.",071023                        ,6010900040               ,3744.0
779,10/8/2025,60,       CDGD,713,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",091023                        ,6010020204               ,480.0
780,10/8/2025,60,    CDCDCO1,713,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",091023                        ,6010020204               ,5040.0
781,10/10/2025,105,       CDGD,715,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",041023                        ,6010040111               ,110.0
782,10/13/2025,224,       CDGD,718,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",287/23                        ,6010550008               ,448.0
783,10/15/2025,60,       CDGD,720,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",161023                        ,6010010007               ,24060.0
784,10/15/2025,60,       CDVM,720,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",161023                        ,6010010007               ,6092.0
785,10/21/2025,72,       CDGD,726,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",231023                        ,6010010077               ,14690.0
786,10/24/2025,72,       CDGD,729,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",251023                        ,6010010077               ,16200.0
787,12/31/2040,160,       CDGD,6276,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",031122                        ,6011570005               ,53.0
