,Artículo@Cliente (Facturación) None,Artículo@DESC,Boca de Entrega@Cliente (Facturación) None,Boca de Entrega@DESC,Dias Mínimo
12693,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",347446,AUT MAY DIARCO (LUJAN)                  ,150.0
12694,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",347529,MANASSERO SRL                           ,120.0
12695,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",349151,NAFIJ JOSE FERNANDO (SAENZ PEÑA)        ,120.0
12696,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",349185,DISTRIBUIDORA GN S.R.L.(SAENZ PEÑA)     ,120.0
12697,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",351249,RICARDO NINI S.A. (PASO DEL REY)        ,150.0
12698,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",351614,TRANSPARENTE DESCARTABLES S.R.L.	       ,120.0
12699,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",353846,SIHERMAN SRL                            ,120.0
12700,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",354574,MALAVELLA S.A. (GRAL. ALVEAR)           ,120.0
12701,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",354575,PIETROFARMA S.R.L. (GRAL. ALVEAR)       ,120.0
12702,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",354625,DISTRIPACK S.A.S                        ,120.0
12703,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",354736,LA NOBLEZA S.R.L. (Rivadavia)           ,120.0
12704,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",355033,MARABOTTO DISTRIBUCIONES S.A.           ,120.0
12705,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",355745,MULTIVIA DISTRIBUCION SA (ENTREGA)      ,120.0
12706,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",357452,GONZALEZ MARIANO IGNACIO                ,120.0
12707,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",357788,DISTRIBUIDORA ROCO S.R.L. (SAENZ PE#A)  ,120.0
12708,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",358586,AUT MAY DIARCO (CHILECITO)              ,150.0
12709,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",359016,L Y L EMPRENDALS S.A. (EL TALAR)        ,120.0
12710,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",359093,AUT MAY DIARCO (BOLIVAR)                ,150.0
12711,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",359511,QUESERIA Y FIAMBRERIA DON ANGEL SA      ,120.0
12712,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",360946,GB GOODS S.A. (MONTE GRANDE)            ,120.0
12713,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",361273,DISTRIBUIDORA LENTEI SRL                ,120.0
12714,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",361523,AUT MAY DIARCO (VIEDMA II)              ,150.0
12715,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",362602,ALVASAN DISTRIBUCION SRL (SAN MIGUEL)   ,120.0
12716,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",362816,ARCE DIEGO IGNACIO                      ,120.0
12717,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",362890,ACEVEDO CLAUDIO ADRIAN (BOULOGNE)       ,120.0
12718,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",363030,DROVANDI DISTRIBUCIONES S.R.L           ,120.0
12719,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",363345,CABRAL MAYORISTA S.R.L.                 ,120.0
12720,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",363638,CEREALES EL DIAMANTE S R L              ,120.0
12721,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",363842,NAVARRO DANIELA VERONICA                ,120.0
12722,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",363993,MAXICONSUMO S.A. (RIO GRANDE II)        ,120.0
12723,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",364564,PEZZUCCHI PATRICIA LORENA (OLAVARRIA)   ,120.0
12724,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",365223,OLIVOS DEL NORTE S.R.L. (CARAPACHAY)    ,120.0
12725,6030010129               ,"MAYO,NATURA,RVL 31%,L.G,192,8 CC,SH,ST (SIN TAPA),ESP,M.I./A",365411,AUT MAY DIARCO (RIO TURBIO)             ,150.0
12726,6030010137               ,"MAYO,NATURA,RVL 41%,L.G,8,1100 CC,DP,CT,ESP,M.I./ARL        ",242957,EL OBRERO S.A.                          ,120.0
12727,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",200077,LA AGRICOLA REG.COOP.LTDA.              ,120.0
12728,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",202697,ROSENTAL DAVID E HIJOS SACI             ,120.0
12729,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",202821,HIJOS DE BENJAMIN TOVO S.R.L.           ,120.0
12730,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",202826,VAZQUEZ Y CIA S.A.                      ,120.0
12731,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",204962,CEREALES SANTA LUCIA S.A.               ,120.0
12732,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",206635,COOP.AGRIC.Y DE CONSUMO LTDA. SANTA ROSA,120.0
12733,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",215820,UNION AGRICOLA DE AVELLANEDA COOP.LTDA  ,120.0
12734,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",216923,COOP.AGR.GAN.GDOR.CRESPO LTDA.          ,120.0
12735,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",220240,SUPERMERCADO EUROPA S.R.L.              ,120.0
12736,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",220367,PINTO HNOS. S.A.                        ,120.0
12737,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",220370,ANTONIAZZI HERMANOS S.A.                ,120.0
12738,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225591,BLASI MIGUEL ANGEL                      ,120.0
12739,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225593,BRUSA VICTOR RAUL                       ,120.0
12740,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225596,CAREGLIO HERMANOS SRL                   ,120.0
12741,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225603,CIPRIANO VICTOR                         ,120.0
12742,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225605,COOP.PROV.Y CRED.DE SUPERMERC.ALMACOR   ,120.0
12743,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225612,DELFIN S.A.                             ,120.0
12744,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225657,MARIANO S.A.                            ,120.0
12745,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225661,MIGUEL BECERRA S.A                      ,120.0
12746,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225663,MIGUEL CHIARAVIGLIO Y CIA. S.A.         ,120.0
12747,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225666,MORAN JUAN JOSE                         ,120.0
12748,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225674,PARODI S.R.L.                           ,150.0
12749,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225706,SUPERIMPERIO S.A                        ,120.0
12750,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",225908,SUC. DE BLANCH BENJAMIN LUIS            ,120.0
12751,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",226759,ARNALDO P. APPELLA S.A.                 ,120.0
12752,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",226767,CODISER S.A.                            ,120.0
12753,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",226796,LA GENOVESA SUPERMERCADOS S.A.          ,120.0
12754,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",226806,MASIVOS S.A.                            ,120.0
12755,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",226810,RICARDO NINI SOCIEDAD ANONIMA           ,150.0
12756,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",226814,PUELCHE S.A.I.C.Y.F.                    ,120.0
12757,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",226899,COOP.AGROP. DE MALABRIGO LTDA.          ,120.0
12758,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228122,RAMON BUJ E HIJOS SA                    ,120.0
12759,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228457,SUC. DE FONDATO ANTONIO NAZARENO        ,120.0
12760,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228600,TREPICIO RICARDO OSCAR                  ,120.0
12761,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228629,POTIGIAN GOLOSINAS SACIFI               ,120.0
12762,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228637,LORO PICENO S.R.L.                      ,120.0
12763,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228809,PIANTONI HNOS SACIFI Y A                ,120.0
12764,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228827,DISLAC CHUBUT S.R.L.                    ,120.0
12765,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",228920,COOP.AGROP.GENERAL NECOCHEA LTDA.       ,120.0
12766,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",229022,C P V  S.R.L.                           ,120.0
12767,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",229587,DISTRIBUIDORA CIDI S.R.L.               ,120.0
12768,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",231032,LUVIK S.A.                              ,135.0
12769,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",231232,JOSE MANZANO E HIJOS S.A.               ,120.0
12770,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",231537,RODEGHIERO ANTONIO GUIDO                ,120.0
12771,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",231967,RED VITAL AGRUP.DE COLABORACION         ,120.0
12772,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232177,SUPERM. MAYORISTAS YAGUAR (JOSE C.PAZ)  ,120.0
12773,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232178,SUPERM. MAYORISTAS YAGUAR (CAMPANA)     ,120.0
12774,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232179,SUPERM. MAYORISTAS YAGUAR (TIGRE)       ,120.0
12775,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232180,SUPERM. MAYORISTAS YAGUAR (NEUQUEN)     ,120.0
12776,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232182,SUPERM. MAYORISTAS YAGUAR (SANTA FE)    ,120.0
12777,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232571,LIBERTAD S.A. (LICEO)                   ,180.0
12778,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232957,MARTIN PABLO DAVID                      ,120.0
12779,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",233741,ORGANIZACION COMERCIAL DON TOMAS S.R.L. ,120.0
12780,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",233841,CANDIOTI GUSTAVO ALEJANDRO              ,120.0
12781,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",235713,A.H. LLAMES Y CIA S.A.                  ,120.0
12782,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",236433,CUELLO MARIO ALBERTO                    ,120.0
12783,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",237774,ASOC.COLEGIO ADVENTISTA DEL PLATA       ,120.0
12784,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",238006,HERNANDEZ JOSE LUIS                     ,120.0
12785,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",238107,PASTIL S.A.                             ,120.0
12786,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239333,MAYORA VICTOR EDUARDO                   ,120.0
12787,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239334,SUPERMERCADOS LOS HERMANOS S.A.         ,120.0
12788,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239339,SUC. DE TORTUL ANIBAL AMERICO           ,120.0
12789,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239343,CORMORAN S.A. SERV. MAYORISTA           ,60.0
12790,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239344,DIMARTSKY S.A.                          ,120.0
12791,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239348,AUTOSERVICIO MAYORISTA SAN LUIS SRL     ,120.0
12792,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239554,PANADERIA GUERSCOVICH S.R.L.            ,120.0
12793,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239558,G Y G DISTRIBUCIONES S.R.L.             ,120.0
12794,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239559,ECOSER S.R.L.                           ,120.0
12795,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239562,MAZZON ANTONIO ROQUE E.                 ,120.0
12796,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239563,BRACCO Y PORTA S.A.                     ,120.0
12797,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239564,LEDRI GUILLERMO SANTOS                  ,120.0
12798,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239565,ESCUDERO MANUEL ALFREDO                 ,120.0
12799,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239566,VISINTINI ALFREDO Y ROLANDO SH          ,120.0
12800,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239672,SUCESION DE GAUNA JORGE ANDRES          ,120.0
12801,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239698,HERNANDEZ HUGO                          ,120.0
12802,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",239729,GALARZA RUBEN ALBERTO                   ,120.0
12803,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240058,TODO PARA LA GASTRONOMIA S.A.           ,120.0
12804,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240409,AUT MAY DIARCO (LA RIOJA)               ,150.0
12805,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240737,COBAL S.A.                              ,120.0
12806,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240761,C P V  S.R.L. (NECOCHEA)                ,120.0
12807,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240766,DON LEON S.A. (TRELEW)                  ,120.0
12808,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240849,COLAVITTA SERGIO I Y ANIBAL (LIB-420)   ,120.0
12809,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240864,DISTRIBUIDORA SANTA MARIA S.A. (QUILMES),120.0
12810,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240866,DISTRIBUIDORA SANTA MARIA S.A.(F.VARELA),120.0
12811,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",240932,REALES AGRUP. (LA PLATA-208 Y532)       ,120.0
12812,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241153,SUPERMERCADOS TOLEDO S.A. (CENTRAL)     ,120.0
12813,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241172,AUT MAY DIARCO (M.CENTRAL)              ,150.0
12814,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241173,AUT MAY DIARCO (I.CASANOVA)             ,150.0
12815,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241177,MAXICONSUMO S.A. (LOMA HERMOSA)         ,120.0
12816,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241178,AUT MAY DIARCO (BARRACAS)               ,150.0
12817,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241180,MAXICONSUMO S.A. (LA PLATA)             ,120.0
12818,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241181,AUT MAY DIARCO (PILAR)                  ,150.0
12819,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241182,MAXICONSUMO S.A. (PACHECO)              ,120.0
12820,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241183,AUT MAY DIARCO (BERAZATEGUI)            ,150.0
12821,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241187,AUT MAY DIARCO (JUNIN)                  ,150.0
12822,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241188,MAXICONSUMO S.A. (SAN JUSTO)            ,120.0
12823,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241189,AUT MAY DIARCO (NEUQUEN)                ,150.0
12824,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241191,AUT MAY DIARCO (BAHIA B)                ,150.0
12825,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241192,AUT MAY DIARCO (TRELEW)                 ,150.0
12826,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241195,MAXICONSUMO S.A. (BURZACO)              ,120.0
12827,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241196,MAXICONSUMO S.A. (BOULOGNE)             ,120.0
12828,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241197,MAYCAR S.A.(BURZACO)                    ,125.0
12829,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241198,MAYCAR S.A. (MALVINAS)                  ,125.0
12830,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241202,MAXICONSUMO S.A. (CAMPANA)              ,120.0
12831,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241203,MAYCAR S.A. (QUILMES OESTE)             ,125.0
12832,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241204,MAXICONSUMO S.A. (MERLO)                ,120.0
12833,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241205,MAYCAR S.A. (MORENO)                    ,125.0
12834,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241207,MAYCAR S.A. (CAP-TRONADOR)              ,125.0
12835,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241210,MAYCAR S.A. (LAFERRERE)                 ,125.0
12836,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241213,MAXICONSUMO S.A. (BRAGADO)              ,120.0
12837,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241215,MAYCAR S.A. (CAP-GALLO)                 ,125.0
12838,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241216,MAXICONSUMO S.A. (MAR DEL PLATA)        ,120.0
12839,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241217,MAYCAR S.A. (LA PLATA)                  ,125.0
12840,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241219,MAYCAR S.A. (LOMA HERMOSA)              ,125.0
12841,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241221,MAXICONSUMO S.A. (CORDOBA)              ,120.0
12842,6030010170               ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",241222,MAXICONSUMO S.A. (RESISTENCIA)          ,120.0
