,Lote,Descripción,Dias al Vencimiento,cajas_x_pallets,Fecha de Vencimiento,SKU,Depósito Padre,Cajas Disponibles
330,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",229,260,6/11/2024,6030010007               ,       CDVM,0.0
331,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",229,260,6/11/2024,6030010007               ,    CDCDCF1,2600.0
332,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",229,260,6/11/2024,6030010007               ,    CDVMZPA,6240.0
333,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",229,144,6/11/2024,6030010019               ,       CDGD,0.0
334,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",229,144,6/11/2024,6030010019               ,       CDPI,6912.0
335,150923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",229,144,6/11/2024,6030010019               ,    CDVMZPA,3456.0
336,150923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",229,272,6/11/2024,6030010170               ,       CDPI,39712.0
337,150923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",229,272,6/11/2024,6030010170               ,       CDVM,272.0
338,150923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",229,272,6/11/2024,6030010170               ,    CDCDCF1,3536.0
339,150923                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",199,377,5/12/2024,6090020010               ,       CDGD,1508.0
340,150923                        ,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",199,377,5/12/2024,6090020010               ,       CDVM,7176.0
341,151023                        ,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",289,80,8/10/2024,6040100003               ,       CDVM,2881.0
342,151023                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",259,260,7/11/2024,6030010007               ,       CDVM,26520.0
343,151023                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",259,260,7/11/2024,6030010007               ,    CDVMZPA,24960.0
344,151023                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",259,272,7/11/2024,6030010170               ,       CDVM,49232.0
345,151222                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",415,160,12/14/2024,6010010184               ,       CDGD,183.0
346,151222                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",415,160,12/14/2024,6010010184               ,       CDVM,360.0
347,151222                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",415,160,12/14/2024,6010010184               ,    CDCDCO1,0.0
348,160223                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",478,60,2/15/2025,6010010007               ,    CDCDCO1,0.0
349,160422                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",172,72,4/15/2024,6010010077               ,      CDLDC,0.0
350,160423                        ,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",537,105,4/15/2025,6010040111               ,       CDGD,571.0
351,160522                        ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",202,156,5/15/2024,6010900002               ,    CDCDCO1,0.0
352,160523                        ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",567,60,5/15/2025,6010020204               ,    CDCDCO1,0.0
353,160822                        ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",294,105,8/15/2024,6011270002               ,       CDVM,0.0
354,160822                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",294,72,8/15/2024,6010010077               ,      CDLDC,0.0
355,160822                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",294,60,8/15/2024,6010010112               ,    CDCDCO1,0.0
356,160823                        ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",229,260,6/11/2024,6030040040               ,       CDGD,3.0
357,160823                        ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",229,260,6/11/2024,6030040040               ,       CDVM,0.0
358,160823                        ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",229,260,6/11/2024,6030040040               ,    CDCDCF1,2068.0
359,160823                        ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",229,260,6/11/2024,6030040040               ,    CDCDCO1,608.0
360,160823                        ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",229,144,6/11/2024,6030040007               ,       CDGD,1039.0
361,160823                        ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",229,144,6/11/2024,6030040007               ,       CDVM,12513.0
362,160823                        ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",229,144,6/11/2024,6030040007               ,    CDCDCF1,910.0
363,160823                        ,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",229,144,6/11/2024,6030040007               ,    CDCDCO1,58.0
364,160823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",199,272,5/12/2024,6030010170               ,       CDPI,26112.0
365,160823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",199,272,5/12/2024,6030010170               ,    CDCDCO1,12240.0
366,160922                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",325,50,9/15/2024,6010010008               ,    CDCDCO1,0.0
367,160923                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",690,60,9/15/2025,6010010007               ,    CDCDCF1,98.0
368,160923                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",690,60,9/15/2025,6010010007               ,    CDCDCO1,0.0
369,160923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",230,260,6/12/2024,6030010007               ,       CDGD,0.0
370,160923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",230,260,6/12/2024,6030010007               ,       CDPI,18720.0
371,160923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",230,260,6/12/2024,6030010007               ,       CDVM,0.0
372,160923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",230,260,6/12/2024,6030010007               ,    CDCDCF1,7280.0
373,160923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",230,260,6/12/2024,6030010007               ,    CDVMZPA,18720.0
374,161022                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",354,160,10/14/2024,6010010184               ,       CDGD,160.0
375,161022                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",354,160,10/14/2024,6010010184               ,    CDCDCO1,0.0
376,161023                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",720,60,10/15/2025,6010010007               ,       CDGD,23100.0
377,161023                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",720,60,10/15/2025,6010010007               ,       CDVM,6092.0
378,161222                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",416,72,12/15/2024,6010010077               ,    CDCDCO1,0.0
379,170423                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",538,60,4/16/2025,6010010007               ,    CDCDCO1,0.0
380,170523                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",568,60,5/16/2025,6010010007               ,    CDCDCO1,0.0
381,170523                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",568,50,5/16/2025,6010010008               ,    CDCDCO1,0.0
382,170623                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",603,60,6/20/2025,6010010112               ,    CDCDCO1,1440.0
383,170623                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",169,260,4/12/2024,6040100010               ,    CDCDCO1,0.0
384,170623                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",139,144,3/13/2024,6030010019               ,    CDCDCO1,0.0
385,170623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",139,80,3/13/2024,6030010208               ,       CDGD,2.0
386,170623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",139,80,3/13/2024,6030010208               ,       CDPI,3840.0
387,170623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",139,80,3/13/2024,6030010208               ,      CDLDC,1195.0
388,170623                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",139,80,3/13/2024,6030010208               ,    CDVMZPA,3840.0
389,170822                        ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",295,144,8/16/2024,6011270001               ,       CDVM,144.0
390,170822                        ,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",296,72,8/17/2024,6011570001               ,    CDCDCO1,0.0
391,170823                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",660,60,8/16/2025,6010010112               ,    CDCDCO1,300.0
392,170922                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",326,160,9/16/2024,6010010184               ,       CDGD,80.0
393,170922                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",326,160,9/16/2024,6010010184               ,    CDCDCF1,4.0
394,170922                        ,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",326,160,9/16/2024,6010010184               ,    CDCDCO1,0.0
395,171022                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",358,50,10/18/2024,6010010008               ,    CDCDCO1,0.0
396,180422                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",175,50,4/18/2024,6010010008               ,      CDLDC,0.0
397,180723                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",630,60,7/17/2025,6010010007               ,    CDCDCO1,0.0
398,180723                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",200,260,5/13/2024,6040100010               ,       CDGD,0.0
399,180822                        ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",296,160,8/17/2024,6011570005               ,    CDCDCF1,14.0
400,180823                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",661,72,8/17/2025,6010010077               ,    CDCDCO1,0.0
401,180823                        ,"KET,NATURA,1504,8 G,SH,ST (SIN TAPA),ESP,M.I./ARL",171,60,4/14/2024,6040100014               ,    CDCDCF1,0.0
402,180922                        ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",326,105,9/16/2024,6011270002               ,       CDGD,0.0
403,180922                        ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",326,105,9/16/2024,6011270002               ,       CDVM,0.0
404,180923                        ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",692,144,9/17/2025,6011270001               ,       CDGD,1854.0
405,180923                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",695,50,9/20/2025,6010010008               ,       CDVM,60.0
406,180923                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",695,50,9/20/2025,6010010008               ,    CDCDCF1,303.0
407,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232,272,6/14/2024,6030010170               ,       CDGD,272.0
408,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232,272,6/14/2024,6030010170               ,       CDPI,13056.0
409,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232,272,6/14/2024,6030010170               ,    CDCDCF1,2720.0
410,180923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",232,272,6/14/2024,6030010170               ,    CDVMZPA,6528.0
411,180923                        ,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",202,60,5/15/2024,6090020014               ,    CDCDCF1,250.0
412,181023                        ,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",262,80,7/14/2024,6030010208               ,       CDVM,7520.0
413,181023                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",292,260,8/13/2024,6090020009               ,       CDVM,22360.0
414,181122                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",387,60,11/16/2024,6010010007               ,    CDCDCO1,0.0
415,186/23                        ,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",617,224,7/4/2025,6010140007               ,    CDCDCF1,9.0
416,187/23                        ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",618,224,7/5/2025,6010140008               ,       CDVM,0.0
417,190523                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",570,72,5/18/2025,6010010077               ,    CDCDCO1,0.0
418,190622                        ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",236,160,6/18/2024,6011570005               ,    CDCDCO1,22.0
419,190922                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",329,72,9/19/2024,6010010077               ,    CDCDCO1,0.0
420,190923                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",694,60,9/19/2025,6010010112               ,       CDGD,0.0
421,190923                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",694,60,9/19/2025,6010010112               ,    CDCDCF1,1570.0
422,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",233,260,6/15/2024,6030010007               ,       CDGD,0.0
423,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",233,260,6/15/2024,6030010007               ,       CDPI,6240.0
424,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",233,260,6/15/2024,6030010007               ,    CDVMZPA,6238.0
425,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",233,144,6/15/2024,6030010019               ,       CDPI,41472.0
426,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",233,144,6/15/2024,6030010019               ,       CDVM,0.0
427,190923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",233,144,6/15/2024,6030010019               ,    CDVMZPA,65664.0
428,190923                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",263,80,7/15/2024,6090020012               ,       CDGD,80.0
429,190923                        ,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",263,80,7/15/2024,6090020012               ,       CDVM,1476.0
430,191022                        ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",358,60,10/18/2024,6010020204               ,    CDCDCO1,0.0
431,192/23                        ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",623,224,7/10/2025,6011640001               ,       CDGD,0.0
432,200823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",203,272,5/16/2024,6030010170               ,       CDPI,13056.0
433,200823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",203,272,5/16/2024,6030010170               ,    CDCDCO1,272.0
434,200823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",203,272,5/16/2024,6030010170               ,    CDVMZPA,13056.0
435,200923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",234,144,6/16/2024,6030010019               ,       CDPI,6912.0
436,200923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",234,144,6/16/2024,6030010019               ,       CDVM,0.0
437,200923                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",234,144,6/16/2024,6030010019               ,    CDVMZPA,3452.0
438,201/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",632,224,7/19/2025,6010550008               ,    CDCDCO1,0.0
439,201023                        ,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",294,260,8/15/2024,6090020009               ,       CDVM,1560.0
440,201222                        ,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",420,60,12/19/2024,6010020204               ,    CDCDCO1,0.0
441,208/22                        ,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",274,224,7/26/2024,6010140008               ,    CDCDCO1,0.0
442,209/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",640,224,7/27/2025,6010550008               ,       CDGD,0.0
443,210223                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",485,60,2/22/2025,6010010112               ,    CDCDCO1,236.0
444,210323                        ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,160,3/19/2025,6010900031               ,       CDGD,717.0
445,210323                        ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,160,3/19/2025,6010900031               ,       CDVM,125.0
446,210323                        ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,160,3/19/2025,6010900031               ,    CDCDCF1,1.0
447,210323                        ,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",510,160,3/19/2025,6010900031               ,    CDCDCO1,0.0
448,210323                        ,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.",511,160,3/20/2025,6010900032               ,       CDVM,68.0
449,210323                        ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",511,160,3/20/2025,6011570005               ,       CDGD,1540.0
450,210323                        ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",511,160,3/20/2025,6011570005               ,       CDVM,160.0
451,210323                        ,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",511,160,3/20/2025,6011570005               ,    CDCDCF1,480.0
452,210422                        ,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",177,156,4/20/2024,6010900018               ,    CDCDCO1,0.0
453,210423                        ,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",542,50,4/20/2025,6010010008               ,    CDCDCO1,0.0
454,210623                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",603,60,6/20/2025,6010010007               ,    CDCDCO1,0.0
455,210822                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",299,60,8/20/2024,6010010007               ,    CDCDCO1,0.0
456,210823                        ,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",666,105,8/22/2025,6010950016               ,       CDGD,2940.0
457,210823                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",664,72,8/20/2025,6010010077               ,       CDVM,814.0
458,210823                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",664,72,8/20/2025,6010010077               ,    CDCDCO1,4006.0
459,210922                        ,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",330,156,9/20/2024,6010900002               ,    CDCDCF1,0.0
460,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",235,272,6/17/2024,6030010170               ,       CDGD,3536.0
461,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",235,272,6/17/2024,6030010170               ,       CDPI,13056.0
462,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",235,272,6/17/2024,6030010170               ,       CDVM,272.0
463,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",235,272,6/17/2024,6030010170               ,    CDCDCF1,10876.0
464,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",235,272,6/17/2024,6030010170               ,    CDCDCO1,0.0
465,210923                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",235,272,6/17/2024,6030010170               ,    CDVMZPA,19583.0
466,211122                        ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",392,105,11/21/2024,6011270002               ,       CDGD,1256.0
467,211122                        ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",392,105,11/21/2024,6011270002               ,    CDCDCF1,68.0
468,211122                        ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",392,105,11/21/2024,6011270002               ,    CDCDCO1,105.0
469,211222                        ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",421,185,12/20/2024,6010900024               ,       CDVM,301.0
470,211222                        ,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",421,185,12/20/2024,6010900024               ,    CDCDCO1,185.0
471,213/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",644,224,7/31/2025,6010550008               ,       CDGD,0.0
472,214/23                        ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",645,224,8/1/2025,6011640001               ,    CDCDCF1,183.0
473,217/22                        ,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",283,224,8/4/2024,6011640001               ,    CDCDCO1,0.0
474,220322                        ,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",147,105,3/21/2024,6011270002               ,    CDCDCO1,117.0
475,220323                        ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",513,304,3/22/2025,6010900001               ,       CDVM,18.0
476,220323                        ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",513,304,3/22/2025,6010900001               ,    CDCDCO1,0.0
477,220323                        ,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.",512,304,3/21/2025,6010900017               ,       CDGD,234.0
478,220323                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",512,60,3/21/2025,6010010007               ,    CDCDCO1,0.0
479,220423                        ,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",543,60,4/21/2025,6010010007               ,    CDCDCO1,0.0
480,220622                        ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",239,144,6/21/2024,6011270001               ,    CDCDCO1,278.0
481,220622                        ,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.",240,144,6/22/2024,6010960007               ,    CDCDCO1,0.0
482,220822                        ,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",301,304,8/22/2024,6010900001               ,    CDCDCO1,0.0
483,220823                        ,"MAYO,NATURA,RVL 31%,1504,8 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",175,60,4/18/2024,6030010227               ,    CDCDCF1,0.0
484,220823                        ,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",205,260,5/18/2024,6030010007               ,    CDCDCO1,7020.0
485,220823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",205,144,5/18/2024,6030010019               ,       CDGD,0.0
486,220823                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",205,144,5/18/2024,6030010019               ,    CDCDCO1,2304.0
487,220823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",206,272,5/19/2024,6030010170               ,       CDGD,210.0
488,220823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",206,272,5/19/2024,6030010170               ,       CDPI,39168.0
489,220823                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",206,272,5/19/2024,6030010170               ,    CDVMZPA,45696.0
490,220823                        ,"MAYO,NATURA,RVL 31%,WENDY'S,4,2900 CC,SH,ST (SIN TAPA),ESP,M",205,80,5/18/2024,6030010228               ,    CDCDCF1,0.0
491,220923                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",696,72,9/21/2025,6010010077               ,    CDCDCO1,1440.0
492,221122                        ,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",392,144,11/21/2024,6011270001               ,       CDVM,100.0
493,221222                        ,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",422,60,12/21/2024,6010010112               ,    CDCDCO1,0.0
494,223/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",653,224,8/9/2025,6010550008               ,       CDVM,224.0
495,224/22                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",290,224,8/11/2024,6010550008               ,    CDCDCO1,0.0
496,229/22                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",295,224,8/16/2024,6010550008               ,    CDCDCO1,0.0
497,229/23                        ,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",660,224,8/16/2025,6010550008               ,       CDVM,364.0
498,230523                        ,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",576,72,5/24/2025,6010010077               ,    CDCDCO1,0.0
499,230723                        ,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",175,144,4/18/2024,6030010019               ,    CDCDCO1,144.0
500,230723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",175,272,4/18/2024,6030010170               ,       CDPI,39168.0
501,230723                        ,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",175,272,4/18/2024,6030010170               ,    CDVMZPA,45696.0
502,230823                        ,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",242,260,6/24/2024,6030040040               ,       CDVM,0.0
503,230923                        ,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",267,260,7/19/2024,6040100010               ,       CDVM,0.0
