,Depósito Padre,Descripción,SKU,Lote,Fecha de Vencimiento,cajas_x_pallets,Dias al Vencimiento,Cajas Disponibles
336,       CDVM,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,011023                        ,7/27/2024,260,275,27440.0
337,       CDVM,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,100623                        ,4/5/2024,260,162,213.0
338,       CDVM,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,120923                        ,7/8/2024,260,256,186.0
339,       CDVM,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,140923                        ,7/14/2024,260,262,0.0
340,       CDVM,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,181023                        ,8/13/2024,260,292,22360.0
341,       CDVM,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",6090020009               ,201023                        ,8/15/2024,260,294,1560.0
342,       CDVM,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,070823                        ,6/2/2024,144,220,173.0
343,       CDVM,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,100623                        ,4/5/2024,144,162,133.0
344,       CDVM,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,120923                        ,7/8/2024,144,256,22860.0
345,       CDVM,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",6090020010               ,021023                        ,5/29/2024,377,216,13195.0
346,       CDVM,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",6090020010               ,150923                        ,5/12/2024,377,199,7176.0
347,       CDVM,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",6090020012               ,061023                        ,8/1/2024,80,280,4880.0
348,       CDVM,"MOSTAZA,ADEREZO NATURA,4,3000GR,SH,ST,ESP,M.I.",6090020012               ,190923                        ,7/15/2024,80,263,1476.0
349,       CDVM,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",6010140007               ,256/23                        ,9/12/2025,224,687,1292.0
350,       CDVM,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",6010140007               ,257/23                        ,9/13/2025,224,688,224.0
351,       CDVM,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",6010140008               ,187/23                        ,7/5/2025,224,618,0.0
352,       CDVM,"RO.VEG.(AL),MAZOLA MANTECA,12X12X120GRS,ESP,M.I.",6010140008               ,258/23                        ,9/14/2025,224,689,1195.0
353,       CDVM,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,223/23                        ,8/9/2025,224,653,224.0
354,       CDVM,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,229/23                        ,8/16/2025,224,660,364.0
355,       CDVM,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",6011640001               ,249/23                        ,9/5/2025,224,680,893.0
356,       CDVM,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",6011640001               ,250/23                        ,9/6/2025,224,681,224.0
357,       CDVM,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6050100007               ,011023                        ,6/27/2024,260,245,11680.0
358,       CDVM,"SGOLF,NATURA L.G.,12,250 GR,DP,ST (SIN TAPA),ESP,MERCADO INT",6050100007               ,290923                        ,6/25/2024,260,243,36.0
359,       CDVM,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",6050100001               ,011023                        ,5/28/2024,377,215,3393.0
360,       CDVM,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",6050100001               ,040823                        ,3/31/2024,377,157,180.0
361,       CDVM,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",6050100001               ,290923                        ,5/26/2024,377,213,1885.0
362,       CDVM,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",6050100002               ,290923                        ,6/25/2024,272,243,6834.0
363,       CDVM,"SGOLF,NATURA,20,125 CC,SH,ST,ESP,M.I.",6050100002               ,300723                        ,4/25/2024,272,182,152.0
364,       CDVM,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",6050100004               ,011023                        ,6/27/2024,80,245,2720.0
365,       CDVM,"SGOLF,NATURA,4,2900 CC,SH,ST,ESP,M.I.",6050100004               ,080623                        ,3/4/2024,80,130,554.0
366,      CDCAU,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,060823                        ,8/4/2025,60,648,0.0
367,      CDCAU,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,290423                        ,4/28/2025,60,550,0.0
368,      CDLDC,"AC,CADA DIA,GIR,12X1,5L,B,ESP,M.I.",6010040002               ,110322                        ,3/10/2024,60,136,0.0
369,      CDLDC,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,290322                        ,3/28/2024,60,154,0.0
370,      CDLDC,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,160422                        ,4/15/2024,72,172,0.0
371,      CDLDC,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",6010010077               ,160822                        ,8/15/2024,72,294,0.0
372,      CDLDC,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,180422                        ,4/18/2024,50,175,0.0
373,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R110923                       ,6/7/2024,260,225,0.0
374,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R120923                       ,6/8/2024,260,226,0.0
375,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R130923                       ,6/9/2024,260,227,0.0
376,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R140923                       ,6/10/2024,260,228,0.0
377,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R150923                       ,6/11/2024,260,229,2730.0
378,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R160923                       ,6/12/2024,260,230,6347.0
379,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R190923                       ,6/15/2024,260,233,5714.0
380,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R200923                       ,6/16/2024,260,234,4940.0
381,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R210923                       ,6/17/2024,260,235,3380.0
382,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R220923                       ,6/18/2024,260,236,3640.0
383,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R230923                       ,6/19/2024,260,237,3380.0
384,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R250923                       ,6/21/2024,260,239,3640.0
385,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R260923                       ,6/22/2024,260,240,3380.0
386,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R270923                       ,6/23/2024,260,241,10660.0
387,      CDLDC,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",6030050070               ,R290923                       ,6/25/2024,260,243,3120.0
388,      CDLDC,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R190923                       ,6/15/2024,144,233,0.0
389,      CDLDC,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R200923                       ,6/16/2024,144,234,0.0
390,      CDLDC,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R210923                       ,6/17/2024,144,235,3926.0
391,      CDLDC,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R220923                       ,6/18/2024,144,236,5760.0
392,      CDLDC,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R230923                       ,6/19/2024,144,237,3276.0
393,      CDLDC,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R250923                       ,6/21/2024,144,239,5904.0
394,      CDLDC,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050071               ,R260923                       ,6/22/2024,144,240,6192.0
395,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R120923                       ,6/8/2024,272,226,0.0
396,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R130923                       ,6/9/2024,272,227,0.0
397,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R140923                       ,6/10/2024,272,228,0.0
398,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R150923                       ,6/11/2024,272,229,0.0
399,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R160923                       ,6/12/2024,272,230,0.0
400,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R200923                       ,6/16/2024,272,234,0.0
401,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R210923                       ,6/17/2024,272,235,0.0
402,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R220923                       ,6/18/2024,272,236,0.0
403,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R230923                       ,6/19/2024,272,237,0.0
404,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R250923                       ,6/21/2024,272,239,0.0
405,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R260923                       ,6/22/2024,272,240,0.0
406,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R270923                       ,6/23/2024,272,241,506.0
407,      CDLDC,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",6030050069               ,R290923                       ,6/25/2024,272,243,3574.0
408,      CDLDC,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R110923                       ,6/7/2024,108,225,162.0
409,      CDLDC,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R120923                       ,6/8/2024,108,226,4428.0
410,      CDLDC,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R130923                       ,6/9/2024,108,227,4104.0
411,      CDLDC,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R140923                       ,6/10/2024,108,228,4212.0
412,      CDLDC,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R150923                       ,6/11/2024,108,229,4212.0
413,      CDLDC,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R160923                       ,6/12/2024,108,230,2268.0
414,      CDLDC,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",6030050072               ,R180923                       ,6/14/2024,108,232,864.0
415,      CDLDC,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,010923                        ,5/28/2024,260,215,9131.0
416,      CDLDC,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,010923                        ,5/28/2024,272,215,7616.0
417,      CDLDC,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,090723                        ,4/4/2024,272,161,4573.0
418,      CDLDC,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,170623                        ,3/13/2024,80,139,1195.0
419,      CDLDC,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,250723                        ,4/20/2024,80,177,6720.0
420,      CDLDC,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,010923                        ,5/28/2024,108,215,51.0
421,    CDCDCF1,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",6010040111               ,090223                        ,2/8/2025,105,471,662.0
422,    CDCDCF1,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",6010040111               ,150123                        ,1/14/2025,105,446,1769.0
423,    CDCDCF1,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",6011270001               ,110323                        ,3/10/2025,144,501,13.0
424,    CDCDCF1,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",6011270002               ,211122                        ,11/21/2024,105,392,68.0
425,    CDCDCF1,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",6010950016               ,090723                        ,7/10/2025,105,623,1917.0
426,    CDCDCF1,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",6010950016               ,120623                        ,6/13/2025,105,596,195.0
427,    CDCDCF1,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",6010950016               ,310723                        ,7/31/2025,105,644,2100.0
428,    CDCDCF1,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",6010900031               ,210323                        ,3/19/2025,160,510,1.0
429,    CDCDCF1,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",6010900002               ,210922                        ,9/20/2024,156,330,8.0
430,    CDCDCF1,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",6010900002               ,250323                        ,3/24/2025,156,515,120.0
431,    CDCDCF1,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",6010900018               ,250822                        ,8/25/2024,156,304,104.0
432,    CDCDCF1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,160923                        ,9/15/2025,60,690,98.0
433,    CDCDCF1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",6010010007               ,240923                        ,9/23/2025,60,698,30.0
434,    CDCDCF1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",6010010184               ,170922                        ,9/16/2024,160,326,4.0
435,    CDCDCF1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",6010010112               ,190923                        ,9/19/2025,60,694,1570.0
436,    CDCDCF1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,120823                        ,8/13/2025,50,657,33.0
437,    CDCDCF1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",6010010008               ,180923                        ,9/20/2025,50,695,370.0
438,    CDCDCF1,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",6011570002               ,120423                        ,4/11/2025,60,533,3586.0
439,    CDCDCF1,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",6011570005               ,031122                        ,11/2/2024,160,373,160.0
440,    CDCDCF1,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",6011570005               ,180822                        ,8/17/2024,160,296,14.0
441,    CDCDCF1,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",6011570005               ,210323                        ,3/20/2025,160,511,480.0
442,    CDCDCF1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",6011570001               ,090423                        ,4/10/2025,72,532,1725.0
443,    CDCDCF1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",6011570001               ,150323                        ,3/14/2025,72,505,414.0
444,    CDCDCF1,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",6010570019               ,120323                        ,3/13/2025,60,504,249.0
445,    CDCDCF1,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",6040100009               ,010823                        ,5/27/2024,144,214,555.0
446,    CDCDCF1,"KET,NATURA,1504,8 G,SH,ST (SIN TAPA),ESP,M.I./ARL",6040100014               ,180823                        ,4/14/2024,60,171,0.0
447,    CDCDCF1,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",6040100001               ,150823                        ,4/11/2024,377,168,2380.0
448,    CDCDCF1,"KET,NATURA,WENDY'S,4,3000GR,SH,ST,ESP,M.I./ARL",6040100015               ,040823                        ,5/30/2024,80,217,161.0
449,    CDCDCF1,"KET,NATURA,WENDY'S,4,3000GR,SH,ST,ESP,M.I./ARL",6040100015               ,300723                        ,5/25/2024,80,212,0.0
450,    CDCDCF1,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",6030330001               ,R120823                       ,5/8/2024,260,195,284.0
451,    CDCDCF1,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",6030040040               ,160823                        ,6/11/2024,260,229,2068.0
452,    CDCDCF1,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030040007               ,160823                        ,6/11/2024,144,229,910.0
453,    CDCDCF1,"MAYO,MAYOLIVA,L.G,8,950 CC,DP,CT,ESP,M.I./ARL",6030040057               ,250823                        ,6/20/2024,108,238,228.0
454,    CDCDCF1,"MAYO,NATURA,RVL 31%,1504,8 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",6030010227               ,110923                        ,5/8/2024,60,195,1064.0
455,    CDCDCF1,"MAYO,NATURA,RVL 31%,1504,8 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",6030010227               ,220823                        ,4/18/2024,60,175,0.0
456,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,010923                        ,5/28/2024,260,215,27710.0
457,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,060923                        ,6/2/2024,260,220,7800.0
458,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,100923                        ,6/6/2024,260,224,4676.0
459,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,150923                        ,6/11/2024,260,229,2600.0
460,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,160923                        ,6/12/2024,260,230,7280.0
461,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,240823                        ,5/20/2024,260,207,2669.0
462,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",6030010007               ,300823                        ,5/26/2024,260,213,1300.0
463,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,010923                        ,5/28/2024,144,215,7728.0
464,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,100923                        ,6/6/2024,144,224,1440.0
465,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",6030010019               ,140923                        ,6/10/2024,144,228,12094.0
466,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",6030010129               ,050823                        ,4/1/2024,377,158,3887.0
467,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,010923                        ,5/28/2024,272,215,10088.0
468,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,060923                        ,6/2/2024,272,220,5712.0
469,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,100923                        ,6/6/2024,272,224,10880.0
470,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,150923                        ,6/11/2024,272,229,3536.0
471,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,180923                        ,6/14/2024,272,232,2720.0
472,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010170               ,210923                        ,6/17/2024,272,235,10876.0
473,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,010923                        ,5/28/2024,80,215,0.0
474,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",6030010208               ,060923                        ,6/2/2024,80,220,0.0
475,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,010823                        ,4/27/2024,108,184,108.0
476,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,010923                        ,5/28/2024,108,215,16351.0
477,    CDCDCF1,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",6030010026               ,120823                        ,5/8/2024,108,195,2164.0
478,    CDCDCF1,"MAYO,NATURA,RVL 31%,WENDY'S,4,2900 CC,SH,ST (SIN TAPA),ESP,M",6030010228               ,120923                        ,6/8/2024,80,226,186.0
479,    CDCDCF1,"MAYO,NATURA,RVL 31%,WENDY'S,4,2900 CC,SH,ST (SIN TAPA),ESP,M",6030010228               ,220823                        ,5/18/2024,80,205,0.0
480,    CDCDCF1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,040723                        ,4/29/2024,144,186,406.0
481,    CDCDCF1,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",6090020011               ,070823                        ,6/2/2024,144,220,1008.0
482,    CDCDCF1,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",6090020010               ,260823                        ,4/22/2024,377,179,272.0
483,    CDCDCF1,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",6090020014               ,180923                        ,5/15/2024,60,202,250.0
484,    CDCDCF1,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",6090020014               ,280823                        ,4/24/2024,60,181,50.0
485,    CDCDCF1,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",6010140007               ,186/23                        ,7/4/2025,224,617,9.0
486,    CDCDCF1,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",6010140007               ,256/23                        ,9/12/2025,224,687,427.0
487,    CDCDCF1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,241/23                        ,8/28/2025,224,672,1.0
488,    CDCDCF1,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",6010550008               ,242/23                        ,8/29/2025,224,673,411.0
489,    CDCDCF1,"RO.VEG.(AL),NATURA,OLIVA,12X120GRS,ESP,M.I.",6011640001               ,214/23                        ,8/1/2025,224,645,183.0
490,    CDCDCF1,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",6050100001               ,040823                        ,3/31/2024,377,157,125.0
491,    CDCDCO1,"AC,CADA DIA,GIR,12X900ML,B,ESP,M.I.",6010040111               ,010123                        ,1/2/2025,105,434,30.0
492,    CDCDCO1,"AC,COPISI,GIR/OLIVA,12X500ML,B,ESP,M.I./ARL",6011270001               ,220622                        ,6/21/2024,144,239,278.0
493,    CDCDCO1,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",6011270002               ,211122                        ,11/21/2024,105,392,105.0
494,    CDCDCO1,"AC,COPISI,GIR/OLIVA,12X900ML,B,ESP,M.I./ARL",6011270002               ,220322                        ,3/21/2024,105,147,117.0
495,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,011222                        ,12/2/2024,60,403,0.0
496,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,020223                        ,2/2/2025,60,465,0.0
497,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,020523                        ,5/2/2025,60,554,0.0
498,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,060423                        ,4/5/2025,60,527,0.0
499,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,070723                        ,7/6/2025,60,619,0.0
500,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,080823                        ,8/8/2025,60,652,1407.0
501,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",6010020204               ,091023                        ,10/8/2025,60,713,5040.0
