,Depósito Padre,Descripción,cajas_x_pallets,Dias al Vencimiento,Lote,SKU,Fecha de Vencimiento,Cajas Disponibles
504,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",60,669,250823                        ,6010020204               ,8/25/2025,6900.0
505,    CDCDCO1,"AC,FAMILIAR,94%SOJ-6%GIR,4X5L,C,ESP,ESP.P.TRATADO NO RETORNA",60,713,091023                        ,6010020204               ,10/8/2025,5040.0
506,    CDCDCO1,"AC,FAMILIAR,GIR,12X1,5L,B,ESP,M.I.",60,319,100922                        ,6010020199               ,9/9/2024,60.0
507,    CDCDCO1,"AC,MAZOLA CLA,MAIZ,12X500ML,B,ESP,M.I.",144,260,120722                        ,6010950015               ,7/12/2024,0.0
508,    CDCDCO1,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",105,183,250422                        ,6010950016               ,4/26/2024,0.0
509,    CDCDCO1,"AC,MAZOLA CLA,MAIZ,12X900ML,B,ESP,M.I.",105,505,150323                        ,6010950016               ,3/14/2025,0.0
510,    CDCDCO1,"AC,MAZOLA,OLIVA VE,12X500ML,B,ESP,M.I.",144,240,220622                        ,6010960007               ,6/22/2024,0.0
511,    CDCDCO1,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",160,260,120722                        ,6010900031               ,7/12/2024,0.0
512,    CDCDCO1,"AC,NATURA CL,OLIVA VE,12X500ML,C,ESP,M.I.",160,510,210323                        ,6010900031               ,3/19/2025,0.0
513,    CDCDCO1,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",156,202,160522                        ,6010900002               ,5/15/2024,0.0
514,    CDCDCO1,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",304,301,220822                        ,6010900001               ,8/22/2024,0.0
515,    CDCDCO1,"AC,NATURA CL,OLIVA VE,6X500ML,D(LATA),ESP,M.I./ARL",304,513,220323                        ,6010900001               ,3/22/2025,0.0
516,    CDCDCO1,"AC,NATURA INT,OLIVA VE,12X500ML,C,ESP,M.I.",160,259,120722                        ,6010900032               ,7/11/2024,0.0
517,    CDCDCO1,"AC,NATURA INT,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",156,177,210422                        ,6010900018               ,4/20/2024,0.0
518,    CDCDCO1,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.",304,223,060622                        ,6010900017               ,6/5/2024,0.0
519,    CDCDCO1,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",185,281,010822                        ,6010900024               ,8/2/2024,0.0
520,    CDCDCO1,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",185,421,211222                        ,6010900024               ,12/20/2024,185.0
521,    CDCDCO1,"AC,NATURA SELECCION ESPECIAL,OLIVA VE,6X500ML,E,ESP,M.I.",185,491,240223                        ,6010900024               ,2/28/2025,0.0
522,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,287,090822                        ,6010010007               ,8/8/2024,0.0
523,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,299,210822                        ,6010010007               ,8/20/2024,0.0
524,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,310,010922                        ,6010010007               ,8/31/2024,0.0
525,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,320,110922                        ,6010010007               ,9/10/2024,0.0
526,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,364,251022                        ,6010010007               ,10/24/2024,0.0
527,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,387,181122                        ,6010010007               ,11/16/2024,0.0
528,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,393,231122                        ,6010010007               ,11/22/2024,0.0
529,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,406,061222                        ,6010010007               ,12/5/2024,0.0
530,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,478,160223                        ,6010010007               ,2/15/2025,0.0
531,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,493,030323                        ,6010010007               ,3/2/2025,0.0
532,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,512,220323                        ,6010010007               ,3/21/2025,0.0
533,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,517,270323                        ,6010010007               ,3/26/2025,0.0
534,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,538,170423                        ,6010010007               ,4/16/2025,0.0
535,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,543,220423                        ,6010010007               ,4/21/2025,0.0
536,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,548,270423                        ,6010010007               ,4/26/2025,0.0
537,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,550,290423                        ,6010010007               ,4/28/2025,0.0
538,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,568,170523                        ,6010010007               ,5/16/2025,0.0
539,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,603,210623                        ,6010010007               ,6/20/2025,0.0
540,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,613,300623                        ,6010010007               ,6/30/2025,0.0
541,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,630,180723                        ,6010010007               ,7/17/2025,0.0
542,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,637,250723                        ,6010010007               ,7/24/2025,1.0
543,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,642,300723                        ,6010010007               ,7/29/2025,0.0
544,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,648,060823                        ,6010010007               ,8/4/2025,0.0
545,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,656,130823                        ,6010010007               ,8/12/2025,0.0
546,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,671,280823                        ,6010010007               ,8/27/2025,0.0
547,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,690,160923                        ,6010010007               ,9/15/2025,0.0
548,    CDCDCO1,"AC,NATURA,GIR,12X1,5L,C,ESP,M.I./ARL",60,698,240923                        ,6010010007               ,9/23/2025,0.0
549,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",160,326,170922                        ,6010010184               ,9/16/2024,0.0
550,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",160,354,161022                        ,6010010184               ,10/14/2024,0.0
551,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",160,372,021122                        ,6010010184               ,11/1/2024,0.0
552,    CDCDCO1,"AC,NATURA,GIR,12X500ML,C,ESP,M.I.",160,415,151222                        ,6010010184               ,12/14/2024,0.0
553,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,305,270822                        ,6010010077               ,8/26/2024,0.0
554,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,314,060922                        ,6010010077               ,9/4/2024,0.0
555,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,329,190922                        ,6010010077               ,9/19/2024,0.0
556,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,396,261122                        ,6010010077               ,11/25/2024,0.0
557,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,416,161222                        ,6010010077               ,12/15/2024,0.0
558,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,490,280223                        ,6010010077               ,2/27/2025,0.0
559,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,554,030523                        ,6010010077               ,5/2/2025,0.0
560,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,570,190523                        ,6010010077               ,5/18/2025,0.0
561,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,576,230523                        ,6010010077               ,5/24/2025,0.0
562,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,586,040623                        ,6010010077               ,6/3/2025,0.0
563,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,617,050723                        ,6010010077               ,7/4/2025,0.0
564,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,627,150723                        ,6010010077               ,7/14/2025,0.0
565,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,644,010823                        ,6010010077               ,7/31/2025,0.0
566,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,661,180823                        ,6010010077               ,8/17/2025,0.0
567,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,664,210823                        ,6010010077               ,8/20/2025,4006.0
568,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,683,090923                        ,6010010077               ,9/8/2025,288.0
569,    CDCDCO1,"AC,NATURA,GIR,15X900ML,C,ESP,M.I.",72,696,220923                        ,6010010077               ,9/21/2025,1440.0
570,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,294,160822                        ,6010010112               ,8/15/2024,0.0
571,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,321,120922                        ,6010010112               ,9/11/2024,0.0
572,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,422,221222                        ,6010010112               ,12/21/2024,0.0
573,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,469,060223                        ,6010010112               ,2/6/2025,0.0
574,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,485,210223                        ,6010010112               ,2/22/2025,236.0
575,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,555,040523                        ,6010010112               ,5/3/2025,360.0
576,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,603,170623                        ,6010010112               ,6/20/2025,1440.0
577,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,609,270623                        ,6010010112               ,6/26/2025,419.0
578,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,638,250723                        ,6010010112               ,7/25/2025,0.0
579,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,660,170823                        ,6010010112               ,8/16/2025,300.0
580,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,685,110923                        ,6010010112               ,9/10/2025,2880.0
581,    CDCDCO1,"AC,NATURA,GIR,4X5L,C,ESP,M.I./ARL",60,702,280923                        ,6010010112               ,9/27/2025,1440.0
582,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,279,300722                        ,6010010008               ,7/31/2024,0.0
583,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,310,300822                        ,6010010008               ,8/31/2024,0.0
584,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,325,160922                        ,6010010008               ,9/15/2024,0.0
585,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,358,171022                        ,6010010008               ,10/18/2024,0.0
586,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,367,281022                        ,6010010008               ,10/27/2024,0.0
587,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,414,141222                        ,6010010008               ,12/13/2024,0.0
588,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,504,130323                        ,6010010008               ,3/13/2025,0.0
589,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,515,250323                        ,6010010008               ,3/24/2025,0.0
590,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,521,300323                        ,6010010008               ,3/30/2025,0.0
591,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,542,210423                        ,6010010008               ,4/20/2025,0.0
592,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,559,080523                        ,6010010008               ,5/7/2025,0.0
593,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,568,170523                        ,6010010008               ,5/16/2025,0.0
594,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,612,300623                        ,6010010008               ,6/29/2025,0.0
595,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,644,010823                        ,6010010008               ,7/31/2025,0.0
596,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,657,120823                        ,6010010008               ,8/13/2025,0.0
597,    CDCDCO1,"AC,NATURA,GIR,6X3L,B,ESP,M.I./ARL",50,674,310823                        ,6010010008               ,8/30/2025,0.0
598,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",60,242,250622                        ,6011570002               ,6/24/2024,88.0
599,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",60,504,140323                        ,6011570002               ,3/13/2025,60.0
600,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X1,5L,C,ESP,M.I.",60,533,120423                        ,6011570002               ,4/11/2025,240.0
601,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",160,236,190622                        ,6011570005               ,6/18/2024,22.0
602,    CDCDCO1,"AC,NATURA,GIR/OLIVA,12X500ML,C,ESP,M.I.",160,373,031122                        ,6011570005               ,11/2/2024,160.0
603,    CDCDCO1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",72,296,170822                        ,6011570001               ,8/17/2024,0.0
604,    CDCDCO1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",72,443,120123                        ,6011570001               ,1/11/2025,25.0
605,    CDCDCO1,"AC,NATURA,GIR/OLIVA,15X900ML,C,ESP,M.I.",72,505,150323                        ,6011570001               ,3/14/2025,72.0
606,    CDCDCO1,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",60,317,070922                        ,6010570019               ,9/7/2024,0.0
607,    CDCDCO1,"AC,SOJOLA,SOJA,12X1,5L,B,ESP,M.I.",60,394,241122                        ,6010570019               ,11/23/2024,0.0
608,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",105,312,010922                        ,6010570018               ,9/2/2024,0.0
609,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",105,364,251022                        ,6010570018               ,10/24/2024,0.0
610,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",105,384,141122                        ,6010570018               ,11/13/2024,0.0
611,    CDCDCO1,"AC,SOJOLA,SOJA,12X900ML,B,ESP,M.I.",105,395,261122                        ,6010570018               ,11/24/2024,0.0
612,    CDCDCO1,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",260,169,170623                        ,6040100010               ,4/12/2024,0.0
613,    CDCDCO1,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",260,195,130723                        ,6040100010               ,5/8/2024,0.0
614,    CDCDCO1,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",260,228,150823                        ,6040100010               ,6/10/2024,1000.0
615,    CDCDCO1,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",144,177,250623                        ,6040100009               ,4/20/2024,158.0
616,    CDCDCO1,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",144,247,030923                        ,6040100009               ,6/29/2024,288.0
617,    CDCDCO1,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",377,135,130723                        ,6040100001               ,3/9/2024,29.0
618,    CDCDCO1,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",80,181,290623                        ,6040100003               ,4/24/2024,0.0
619,    CDCDCO1,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",80,211,290723                        ,6040100003               ,5/24/2024,26.0
620,    CDCDCO1,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",80,130,R080623                       ,6030050074               ,3/4/2024,0.0
621,    CDCDCO1,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",80,132,R100623                       ,6030050074               ,3/6/2024,0.0
622,    CDCDCO1,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",80,159,R070723                       ,6030050074               ,4/2/2024,480.0
623,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",260,137,R150623                       ,6030050070               ,3/11/2024,0.0
624,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",260,145,R230623                       ,6030050070               ,3/19/2024,0.0
625,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",260,151,R290623                       ,6030050070               ,3/25/2024,0.0
626,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",260,242,R280923                       ,6030050070               ,6/24/2024,12866.0
627,    CDCDCO1,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",260,243,R290923                       ,6030050070               ,6/25/2024,6760.0
628,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,134,R120623                       ,6030050071               ,3/8/2024,0.0
629,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,135,R130623                       ,6030050071               ,3/9/2024,0.0
630,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,152,R300623                       ,6030050071               ,3/26/2024,0.0
631,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,162,R100723                       ,6030050071               ,4/5/2024,0.0
632,    CDCDCO1,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",144,254,R101023                       ,6030050071               ,7/6/2024,707.0
633,    CDCDCO1,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",272,171,R190723                       ,6030050069               ,4/14/2024,0.0
634,    CDCDCO1,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",272,177,R250723                       ,6030050069               ,4/20/2024,792.0
635,    CDCDCO1,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",272,242,R280923                       ,6030050069               ,6/24/2024,7344.0
636,    CDCDCO1,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",108,173,R210723                       ,6030050072               ,4/16/2024,371.0
637,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",260,163,110623                        ,6030040040               ,4/6/2024,0.0
638,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",260,229,160823                        ,6030040040               ,6/11/2024,608.0
639,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,166,140623                        ,6030040007               ,4/9/2024,0.0
640,    CDCDCO1,"MAYO,MAYOLIVA,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,229,160823                        ,6030040007               ,6/11/2024,58.0
641,    CDCDCO1,"MAYO,MAYOLIVA,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",272,163,110623                        ,6030040073               ,4/6/2024,0.0
642,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,148,250622                        ,6030010007               ,3/22/2024,0.0
643,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,153,010723                        ,6030010007               ,3/27/2024,0.0
644,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,165,130723                        ,6030010007               ,4/8/2024,0.0
645,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,167,150723                        ,6030010007               ,4/10/2024,1891.0
646,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,187,040823                        ,6030010007               ,4/30/2024,3640.0
647,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,190,070823                        ,6030010007               ,5/3/2024,9360.0
648,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,197,140823                        ,6030010007               ,5/10/2024,2860.0
649,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,205,220823                        ,6030010007               ,5/18/2024,7020.0
650,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,215,010923                        ,6030010007               ,5/28/2024,4680.0
651,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,220,060923                        ,6030010007               ,6/2/2024,3640.0
652,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",260,251,071023                        ,6030010007               ,7/3/2024,3640.0
653,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,130,080623                        ,6030010019               ,3/4/2024,0.0
654,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,139,170623                        ,6030010019               ,3/13/2024,0.0
655,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,149,270623                        ,6030010019               ,3/23/2024,0.0
656,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,153,010723                        ,6030010019               ,3/27/2024,1738.0
657,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,175,230723                        ,6030010019               ,4/18/2024,144.0
658,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,179,270723                        ,6030010019               ,4/22/2024,144.0
659,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,184,010823                        ,6030010019               ,4/27/2024,3744.0
660,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,196,130823                        ,6030010019               ,5/9/2024,1872.0
661,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,205,220823                        ,6030010019               ,5/18/2024,2304.0
662,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,215,010923                        ,6030010019               ,5/28/2024,4608.0
663,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",144,228,140923                        ,6030010019               ,6/10/2024,0.0
664,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",377,123,010723                        ,6030010129               ,2/26/2024,290.0
665,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,136,140623                        ,6030010170               ,3/10/2024,0.0
666,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,153,010723                        ,6030010170               ,3/27/2024,0.0
667,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,161,090723                        ,6030010170               ,4/4/2024,0.0
668,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,162,040723                        ,6030010170               ,4/5/2024,0.0
669,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,184,010823                        ,6030010170               ,4/27/2024,2096.0
670,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,186,030823                        ,6030010170               ,4/29/2024,4080.0
671,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,189,060823                        ,6030010170               ,5/2/2024,7616.0
672,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,190,070823                        ,6030010170               ,5/3/2024,8704.0
673,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,197,140823                        ,6030010170               ,5/10/2024,1088.0
674,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,199,160823                        ,6030010170               ,5/12/2024,12240.0
675,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,203,200823                        ,6030010170               ,5/16/2024,272.0
676,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,215,010923                        ,6030010170               ,5/28/2024,1904.0
677,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,218,040923                        ,6030010170               ,5/31/2024,2448.0
678,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",272,235,210923                        ,6030010170               ,6/17/2024,0.0
679,    CDCDCO1,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",80,133,110623                        ,6030010208               ,3/7/2024,0.0
