,Fecha de Vencimiento,SKU,cajas_x_pallets,Descripción,Depósito Padre,Dias al Vencimiento,Lote,Cajas Disponibles
162,5/3/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,190,070823                        ,8704.0
163,5/3/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,190,070823                        ,26111.0
164,5/3/2024,6030050074               ,80,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",    CDVMZPA,190,R070823                       ,1200.0
165,5/6/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",    CDVMZPA,193,R100823                       ,0.0
166,5/7/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",    CDVMZPA,194,R110823                       ,7896.0
167,5/8/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",    CDCDCF1,195,120823                        ,2164.0
168,5/8/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,195,120823                        ,1944.0
169,5/8/2024,6030010227               ,60,"MAYO,NATURA,RVL 31%,1504,8 CC,SH,ST (SIN TAPA),ESP,M.I./ARL",    CDCDCF1,195,110923                        ,1064.0
170,5/8/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",    CDVMZPA,195,R120823                       ,3946.0
171,5/8/2024,6030330001               ,260,"MAYO,CADA DIA,LIGHT,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./ARL",    CDCDCF1,195,R120823                       ,284.0
172,5/8/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",       CDVM,195,130723                        ,0.0
173,5/8/2024,6040100010               ,260,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",    CDCDCO1,195,130723                        ,0.0
174,5/9/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,196,130823                        ,1872.0
175,5/10/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDGD,197,140823                        ,0.0
176,5/10/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,197,140823                        ,2860.0
177,5/10/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,197,140823                        ,19584.0
178,5/10/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,197,140823                        ,1088.0
179,5/10/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,197,140823                        ,32640.0
180,5/10/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,197,140823                        ,5760.0
181,5/10/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,197,140823                        ,13440.0
182,5/10/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",    CDVMZPA,197,R140823                       ,3987.0
183,5/11/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",    CDVMZPA,198,R150823                       ,8064.0
184,5/12/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,199,160823                        ,26112.0
185,5/12/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,199,160823                        ,12240.0
186,5/12/2024,6090020010               ,377,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",       CDGD,199,150923                        ,1508.0
187,5/12/2024,6090020010               ,377,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",       CDVM,199,150923                        ,7176.0
188,5/13/2024,6040100010               ,260,"KET,NATURA L.G.,12,250 GR,DP,CT (CON TAPA),ESP,MERCADO INTER",       CDGD,200,180723                        ,0.0
189,5/14/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",       CDGD,201,R180823                       ,40.0
190,5/14/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDPI,201,R180823                       ,5475.0
191,5/15/2024,6010900002               ,156,"AC,NATURA CL,OLIVA VE,6X1LT,D(LATA),ESP,M.I.",    CDCDCO1,202,160522                        ,0.0
192,5/15/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDPI,202,R190823                       ,414.0
193,5/15/2024,6090020014               ,60,"MOSTAZA,NATURA,1504,8 G,SH,ST(SIN TAPA),ESP,MERCADO INTERNO",    CDCDCF1,202,180923                        ,250.0
194,5/16/2024,6010140007               ,224,"RO.VEG.(AL),MAZOLA CL.,MAIZ,12X120GRS,ESP,M.I.",    CDCDCO1,203,137/22                        ,0.0
195,5/16/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,203,200823                        ,13056.0
196,5/16/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,203,200823                        ,272.0
197,5/16/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,203,200823                        ,13056.0
198,5/18/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,205,220823                        ,7020.0
199,5/18/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,205,220823                        ,0.0
200,5/18/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,205,220823                        ,2304.0
201,5/18/2024,6030010228               ,80,"MAYO,NATURA,RVL 31%,WENDY'S,4,2900 CC,SH,ST (SIN TAPA),ESP,M",    CDCDCF1,205,220823                        ,0.0
202,5/19/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,206,220823                        ,210.0
203,5/19/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,206,220823                        ,39168.0
204,5/19/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,206,220823                        ,45696.0
205,5/19/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",    CDVMZPA,206,R230823                       ,3785.0
206,5/20/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,207,240823                        ,2669.0
207,5/20/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,207,240823                        ,37440.0
208,5/20/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,207,240823                        ,0.0
209,5/20/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,207,240823                        ,0.0
210,5/20/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDPI,207,R240823                       ,5328.0
211,5/20/2024,6030050074               ,80,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",       CDPI,207,R240823                       ,480.0
212,5/21/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDPI,208,R250823                       ,8172.0
213,5/21/2024,6030050074               ,80,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",       CDPI,208,R250823                       ,1440.0
214,5/22/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,209,260823                        ,119.0
215,5/22/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,209,260823                        ,81.0
216,5/22/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,209,260823                        ,480.0
217,5/22/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDPI,209,R260823                       ,2261.0
218,5/22/2024,6030050074               ,80,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",       CDPI,209,R260823                       ,880.0
219,5/22/2024,6040100014               ,60,"KET,NATURA,1504,8 G,SH,ST (SIN TAPA),ESP,M.I./ARL",       CDVM,209,250923                        ,0.0
220,5/24/2024,6040100003               ,80,"KET,NATURA,4,3000GR,SH,ST,ESP,M.I.",    CDCDCO1,211,290723                        ,26.0
221,5/25/2024,6040100001               ,377,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",       CDVM,212,280923                        ,2211.0
222,5/25/2024,6040100015               ,80,"KET,NATURA,WENDY'S,4,3000GR,SH,ST,ESP,M.I./ARL",    CDCDCF1,212,300723                        ,0.0
223,5/26/2024,6010550008               ,224,"RO.VEG.(AL),NATURA,GIR,12X120GRS,ESP,M.I.",    CDCDCO1,213,147/22                        ,0.0
224,5/26/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,213,300823                        ,1300.0
225,5/26/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,213,300823                        ,0.0
226,5/26/2024,6030050074               ,80,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",       CDPI,213,R300823                       ,720.0
227,5/26/2024,6050100001               ,377,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",       CDVM,213,290923                        ,1885.0
228,5/26/2024,6090020009               ,260,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",    CDCDCO1,213, 230723                       ,0.0
229,5/27/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",       CDPI,214,R310823                       ,791.0
230,5/27/2024,6030050071               ,144,"MAYO,CADA DIA,RVL,12,500 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDPI,214,R310823                       ,1584.0
231,5/27/2024,6030050074               ,80,"MAYO,CADA DIA,LINEA DEL CHEF,4,2900 CC,SH,ST (SIN TAPA),ESP,",       CDPI,214,R310823                       ,720.0
232,5/27/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",       CDGD,214,010823                        ,74.0
233,5/27/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",       CDVM,214,010823                        ,91.0
234,5/27/2024,6040100009               ,144,"KET,NATURA,12,500 G,DP,CT,ESP,M.I.",    CDCDCF1,214,010823                        ,555.0
235,5/28/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",      CDLDC,215,010923                        ,9131.0
236,5/28/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,215,010923                        ,27710.0
237,5/28/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,215,010923                        ,4680.0
238,5/28/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,215,010923                        ,0.0
239,5/28/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,215,010923                        ,432.0
240,5/28/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCF1,215,010923                        ,7728.0
241,5/28/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,215,010923                        ,4608.0
242,5/28/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,215,010923                        ,0.0
243,5/28/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",       CDGD,215,010923                        ,0.0
244,5/28/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",       CDPI,215,010923                        ,5184.0
245,5/28/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",      CDLDC,215,010923                        ,51.0
246,5/28/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",    CDCDCF1,215,010923                        ,16351.0
247,5/28/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,215,010923                        ,3456.0
248,5/28/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,215,010923                        ,2592.0
249,5/28/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,215,010923                        ,1564.0
250,5/28/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,215,010923                        ,32640.0
251,5/28/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",      CDLDC,215,010923                        ,7616.0
252,5/28/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,215,010923                        ,10088.0
253,5/28/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,215,010923                        ,1904.0
254,5/28/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,215,010923                        ,33184.0
255,5/28/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,215,010923                        ,640.0
256,5/28/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,215,010923                        ,1920.0
257,5/28/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,215,010923                        ,0.0
258,5/28/2024,6050100001               ,377,"SGOLF,NATURA,192,8 CC,SH,ST,ESP,M.I.",       CDVM,215,011023                        ,3393.0
259,5/29/2024,6090020010               ,377,"MOSTAZA,ADEREZO NATURA,192,8 G,SH,ST,ESP,M.I.",       CDVM,216,021023                        ,13195.0
260,5/30/2024,6040100015               ,80,"KET,NATURA,WENDY'S,4,3000GR,SH,ST,ESP,M.I./ARL",    CDCDCF1,217,040823                        ,161.0
261,5/31/2024,6030010129               ,377,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",       CDVM,218,040923                        ,377.0
262,5/31/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,218,040923                        ,13056.0
263,5/31/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,218,040923                        ,2448.0
264,6/2/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,220,060923                        ,31200.0
265,6/2/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,220,060923                        ,7800.0
266,6/2/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCO1,220,060923                        ,3640.0
267,6/2/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,220,060923                        ,6240.0
268,6/2/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,220,060923                        ,272.0
269,6/2/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,220,060923                        ,32640.0
270,6/2/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,220,060923                        ,188.0
271,6/2/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,220,060923                        ,5712.0
272,6/2/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,220,060923                        ,19584.0
273,6/2/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,220,060923                        ,7680.0
274,6/2/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,220,060923                        ,0.0
275,6/2/2024,6030010208               ,80,"MAYO,NATURA,RVL 31%,L.G,4,2900 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,220,060923                        ,9600.0
276,6/2/2024,6090020009               ,260,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",       CDGD,220,070823                        ,0.0
277,6/2/2024,6090020009               ,260,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",    CDCDCO1,220,070823                        ,0.0
278,6/2/2024,6090020009               ,260,"MOSTAZA,ADEREZO NATURA,12,250GR,DP,CT,ESP,M.I.",    CDVMZPA,220,070823                        ,18060.0
279,6/2/2024,6090020011               ,144,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",       CDGD,220,070823                        ,261.0
280,6/2/2024,6090020011               ,144,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",       CDVM,220,070823                        ,173.0
281,6/2/2024,6090020011               ,144,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",    CDCDCF1,220,070823                        ,1008.0
282,6/2/2024,6090020011               ,144,"MOSTAZA,ADEREZO NATURA,12,500G,DP,CT,ESP,M.I.",    CDCDCO1,220,070823                        ,108.0
283,6/4/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDGD,222,080923                        ,179.0
284,6/4/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,222,080923                        ,24960.0
285,6/4/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,222,080923                        ,24960.0
286,6/4/2024,6030010129               ,377,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",       CDVM,222,081023                        ,6032.0
287,6/5/2024,6010900017               ,304,"AC,NATURA INT,OLIVA VE,6X500ML,D(LATA),ESP,M.I.",    CDCDCO1,223,060622                        ,0.0
288,6/6/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",       CDPI,224,100923                        ,12462.0
289,6/6/2024,6030010007               ,260,"MAYO,NATURA,RVL 31%,L.G,12,250 CC,DP,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,224,100923                        ,4676.0
290,6/6/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,224,100923                        ,0.0
291,6/6/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDPI,224,100923                        ,2286.0
292,6/6/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,224,100923                        ,56.0
293,6/6/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCF1,224,100923                        ,1440.0
294,6/6/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,224,100923                        ,240.0
295,6/6/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",       CDPI,224,100923                        ,15552.0
296,6/6/2024,6030010026               ,108,"MAYO,NATURA,RVL 31%,L.G,8,1000 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,224,100923                        ,5180.0
297,6/6/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDGD,224,100923                        ,272.0
298,6/6/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDPI,224,100923                        ,26112.0
299,6/6/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",       CDVM,224,100923                        ,0.0
300,6/6/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDCDCF1,224,100923                        ,10880.0
301,6/6/2024,6030010170               ,272,"MAYO,NATURA,RVL 31%,L.G,20,125 CC,SH,ST (SIN TAPA),ESP,M.I./",    CDVMZPA,224,100923                        ,32640.0
302,6/6/2024,6040100001               ,377,"KET,NATURA,192,8 G,SH,ST,ESP,M.I.",       CDVM,224,101023                        ,15457.0
303,6/7/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,225,R110923                       ,0.0
304,6/7/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",       CDGD,225,R110923                       ,0.0
305,6/7/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,225,R110923                       ,162.0
306,6/8/2024,6030010228               ,80,"MAYO,NATURA,RVL 31%,WENDY'S,4,2900 CC,SH,ST (SIN TAPA),ESP,M",    CDCDCF1,226,120923                        ,186.0
307,6/8/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,226,R120923                       ,0.0
308,6/8/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,226,R120923                       ,0.0
309,6/8/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,226,R120923                       ,4428.0
310,6/9/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,227,R130923                       ,0.0
311,6/9/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,227,R130923                       ,0.0
312,6/9/2024,6030050072               ,108,"MAYO,CADA DIA,RVL,8,1000 CC,L.G,DP,CT,ESP,MERCADO INTERNO",      CDLDC,227,R130923                       ,4104.0
313,6/10/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDGD,228,140923                        ,80.0
314,6/10/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDPI,228,140923                        ,10368.0
315,6/10/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",       CDVM,228,140923                        ,0.0
316,6/10/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCF1,228,140923                        ,12094.0
317,6/10/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDCDCO1,228,140923                        ,0.0
318,6/10/2024,6030010019               ,144,"MAYO,NATURA,RVL 31%,L.G,12,500 CC,DP,CT,ESP,M.I./ARL",    CDVMZPA,228,140923                        ,6912.0
319,6/10/2024,6030010129               ,377,"MAYO,NATURA,RVL 31%,L.G,192,8CC,SH,ST (SIN TAPA),ESP,M.I./A",       CDVM,228,140923                        ,377.0
320,6/10/2024,6030050069               ,272,"MAYO,CADA DIA,RVL,20,125 CC,L.G,SH,ST (SIN TAPA),ESP,M.I./AR",      CDLDC,228,R140923                       ,0.0
321,6/10/2024,6030050070               ,260,"MAYO,CADA DIA,RVL,12,250 CC,L.G,DP,ST (SIN TAPA),ESP,MERCADO",      CDLDC,228,R140923                       ,0.0
